Customer ID,last_purchase,frequency,monetary,recency,R,F,M,RFM_score,RFM_total,Segment
14354,2011-12-04 11:32:00,2,163.62,6,4,2,1,421,7,Potential Loyal
14355,2010-12-09 12:16:00,3,1014.45,366,2,2,3,223,7,Hibernating
14356,2011-09-21 09:18:00,2,701.23,80,3,2,2,322,7,Potential Loyal
14357,2011-10-27 16:23:00,1,225.77,43,3,1,1,311,5,Lost
14358,2010-11-15 15:51:00,2,400.06,389,1,2,2,122,5,Lost
14359,2011-11-20 13:17:00,3,912.18,19,4,2,3,423,9,Potential Loyal
14360,2011-11-08 09:12:00,4,2128.23,32,3,3,3,333,9,Loyal
14361,2010-05-10 12:29:00,1,214.70999999999998,579,1,1,1,111,3,Lost
14362,2011-11-17 15:08:00,1,161.2,22,4,1,1,411,6,New Customer
14363,2010-11-02 17:01:00,2,227.47000000000003,402,1,2,1,121,4,Lost
14364,2011-08-23 11:01:00,8,3717.35,109,2,4,4,244,10,Cannot Lose
14365,2010-11-10 09:52:00,2,634.68,395,1,2,2,122,5,Lost
14366,2010-07-02 17:23:00,1,136.0,525,1,1,1,111,3,Lost
14367,2011-12-01 13:19:00,16,9261.52,8,4,4,4,444,12,Champion
14368,2011-01-24 09:52:00,1,155.0,320,2,1,1,211,4,Hibernating
14369,2010-03-07 15:47:00,2,469.13,642,1,2,2,122,5,Lost
14370,2010-09-15 10:53:00,6,1175.78,451,1,3,3,133,7,Cannot Lose
14371,2011-02-17 16:35:00,1,100.5,295,2,1,1,211,4,Hibernating
14372,2010-09-22 16:17:00,2,860.08,443,1,2,3,123,6,Lost
14373,2010-12-16 15:40:00,1,76.55,358,2,1,1,211,4,Hibernating
14374,2010-06-16 14:25:00,1,108.0,541,1,1,1,111,3,Lost
14375,2011-06-07 13:44:00,3,1132.99,185,2,2,3,223,7,Hibernating
14376,2010-01-25 15:36:00,1,215.46,683,1,1,1,111,3,Lost
14377,2011-06-01 13:32:00,2,617.05,191,2,2,2,222,6,Hibernating
14378,2010-03-28 12:22:00,1,131.25,622,1,1,1,111,3,Lost
14379,2011-10-26 16:43:00,4,1268.91,44,3,3,3,333,9,Loyal
14380,2010-01-26 17:11:00,1,48.96,682,1,1,1,111,3,Lost
14381,2011-10-18 17:10:00,2,631.34,52,3,2,2,322,7,Potential Loyal
14382,2011-11-13 16:18:00,2,1246.8,26,4,2,3,423,9,Potential Loyal
14383,2011-11-01 15:53:00,3,1247.69,38,3,2,3,323,8,Potential Loyal
14384,2010-07-27 09:53:00,1,58.5,501,1,1,1,111,3,Lost
14385,2011-11-30 15:36:00,3,202.11,9,4,2,1,421,7,Potential Loyal
14386,2011-02-16 09:45:00,1,142.4,297,2,1,1,211,4,Hibernating
14387,2011-11-07 12:29:00,3,1770.56,33,3,2,3,323,8,Potential Loyal
14388,2011-11-29 13:32:00,16,6701.0,10,4,4,4,444,12,Champion
14389,2011-10-05 15:17:00,5,1898.01,65,3,3,3,333,9,Loyal
14390,2011-11-29 13:49:00,13,6399.83,10,4,4,4,444,12,Champion
14391,2010-05-12 09:42:00,1,135.6,577,1,1,1,111,3,Lost
14392,2010-10-03 12:56:00,1,266.4,432,1,1,1,111,3,Lost
14393,2011-05-05 18:16:00,1,67.95,218,2,1,1,211,4,Hibernating
14394,2010-05-24 10:43:00,1,93.8,565,1,1,1,111,3,Lost
14395,2011-12-07 14:34:00,20,8208.01,2,4,4,4,444,12,Champion
14396,2011-10-05 16:09:00,7,2121.93,65,3,3,3,333,9,Loyal
14397,2011-12-07 09:22:00,19,2612.96,3,4,4,4,444,12,Champion
14398,2010-11-03 13:46:00,2,707.79,401,1,2,2,122,5,Lost
14399,2010-11-10 13:23:00,8,2113.16,394,1,4,3,143,8,Cannot Lose
14400,2011-07-13 15:50:00,3,1732.47,149,2,2,3,223,7,Hibernating
14401,2011-12-05 13:30:00,22,6795.9,4,4,4,4,444,12,Champion
14402,2010-02-25 13:20:00,1,285.6,652,1,1,1,111,3,Lost
14403,2011-08-01 12:57:00,6,1880.51,130,2,3,3,233,8,Cannot Lose
14404,2011-11-06 12:30:00,13,2899.11,34,3,4,4,344,11,Loyal
14405,2010-11-18 11:40:00,1,195.0,387,1,1,1,111,3,Lost
14406,2011-08-12 16:54:00,1,156.75,119,2,1,1,211,4,Hibernating
14407,2011-08-24 14:02:00,6,2157.73,107,2,3,3,233,8,Cannot Lose
14408,2011-11-29 11:41:00,11,4109.77,11,4,4,4,444,12,Champion
14409,2011-09-29 18:18:00,9,3756.09,71,3,4,4,344,11,Loyal
14410,2011-09-08 15:08:00,11,2651.14,92,3,4,4,344,11,Loyal
14411,2011-02-02 10:56:00,1,1063.0,311,2,1,3,213,6,Hibernating
14412,2011-10-28 10:45:00,3,1426.19,43,3,2,3,323,8,Potential Loyal
14413,2010-12-12 13:37:00,4,770.37,362,2,3,2,232,7,At Risk
14414,2011-09-09 12:09:00,8,2399.33,92,3,4,4,344,11,Loyal
14415,2011-12-08 14:38:00,23,12091.6,1,4,4,4,444,12,Champion
14416,2011-11-17 15:22:00,2,490.22,22,4,2,2,422,8,Potential Loyal
14417,2010-11-17 10:55:00,1,604.2,388,1,1,2,112,4,Lost
14418,2011-12-06 11:39:00,3,1937.25,4,4,2,3,423,9,Potential Loyal
14419,2011-11-29 11:22:00,7,1260.91,11,4,3,3,433,10,Champion
14420,2011-09-01 18:07:00,4,1639.17,99,2,3,3,233,8,Cannot Lose
14421,2011-10-13 13:24:00,6,2469.37,57,3,3,4,334,10,Loyal
14422,2011-12-09 11:26:00,19,10271.52,1,4,4,4,444,12,Champion
14423,2011-05-05 15:12:00,3,916.6099999999999,218,2,2,3,223,7,Hibernating
14424,2011-11-22 11:48:00,1,322.08,18,4,1,1,411,6,New Customer
14425,2010-10-01 10:24:00,3,661.39,435,1,2,2,122,5,Lost
14426,2011-11-16 12:25:00,17,11727.94,24,4,4,4,444,12,Champion
14427,2011-10-20 14:23:00,4,1263.52,50,3,3,3,333,9,Loyal
14428,2011-12-02 13:17:00,5,1244.83,7,4,3,3,433,10,Champion
14429,2010-11-01 10:08:00,1,516.28,404,1,1,2,112,4,Lost
14430,2010-07-16 11:35:00,3,1220.9,512,1,2,3,123,6,Lost
14431,2011-02-10 10:40:00,4,2614.2,303,2,3,4,234,9,Cannot Lose
14432,2011-11-30 08:04:00,6,2255.51,10,4,3,4,434,11,Champion
14433,2010-08-31 12:35:00,1,289.6,466,1,1,1,111,3,Lost
14434,2011-11-18 08:56:00,6,1372.8,22,4,3,3,433,10,Champion
14435,2010-07-26 12:33:00,1,90.42,502,1,1,1,111,3,Lost
14436,2011-09-02 10:13:00,2,271.70000000000005,99,2,2,1,221,5,Hibernating
14437,2010-12-09 09:27:00,5,958.84,366,2,3,3,233,8,Cannot Lose
14438,2011-02-06 14:56:00,1,131.9,306,2,1,1,211,4,Hibernating
14440,2011-12-01 15:42:00,13,6638.7300000000005,8,4,4,4,444,12,Champion
14441,2011-12-09 09:07:00,11,4611.6900000000005,1,4,4,4,444,12,Champion
14443,2011-10-17 10:10:00,5,2386.47,54,3,3,4,334,10,Loyal
14444,2010-09-09 18:56:00,1,132.04,456,1,1,1,111,3,Lost
14445,2010-09-10 11:09:00,1,221.65,456,1,1,1,111,3,Lost
14446,2011-12-09 11:34:00,5,1241.31,1,4,3,3,433,10,Champion
14447,2011-11-21 08:28:00,6,1711.73,19,4,3,3,433,10,Champion
14448,2011-11-30 13:50:00,2,375.35,9,4,2,2,422,8,Potential Loyal
14449,2011-11-21 12:06:00,8,2482.8,19,4,4,4,444,12,Champion
14450,2011-06-12 10:46:00,7,1128.44,181,2,3,3,233,8,Cannot Lose
14451,2011-10-10 13:38:00,12,3308.77,60,3,4,4,344,11,Loyal
14452,2011-11-29 12:06:00,4,665.59,11,4,3,2,432,9,Champion
14453,2011-06-02 14:15:00,1,119.93,190,2,1,1,211,4,Hibernating
14454,2010-11-28 13:26:00,5,977.3,376,2,3,3,233,8,Cannot Lose
14455,2010-10-03 15:48:00,4,628.21,432,1,3,2,132,6,At Risk
14456,2011-12-04 13:59:00,9,3062.4,5,4,4,4,444,12,Champion
14457,2011-02-02 09:39:00,1,113.64,311,2,1,1,211,4,Hibernating
14458,2010-11-24 12:43:00,1,237.42,381,2,1,1,211,4,Hibernating
14459,2011-07-07 13:35:00,2,5375.741,155,2,2,4,224,8,Hibernating
14460,2011-08-21 14:19:00,9,1093.5,110,2,4,3,243,9,Cannot Lose
14461,2011-07-14 17:11:00,13,6713.5,148,2,4,4,244,10,Cannot Lose
14462,2011-10-04 15:55:00,12,2270.01,66,3,4,4,344,11,Loyal
14463,2011-09-02 15:20:00,4,786.5699999999999,98,3,3,2,332,8,Loyal
14464,2010-05-20 18:00:00,2,111.0,568,1,2,1,121,4,Lost
14465,2011-04-07 12:38:00,11,3946.03,247,2,4,4,244,10,Cannot Lose
14466,2011-11-10 14:07:00,13,4646.9,29,3,4,4,344,11,Loyal
14467,2011-11-22 12:48:00,12,2220.9900000000002,18,4,4,4,444,12,Champion
14468,2009-12-06 12:21:00,1,204.24,734,1,1,1,111,3,Lost
14469,2010-10-19 14:30:00,4,2112.21,416,1,3,3,133,7,Cannot Lose
14470,2011-11-28 10:31:00,3,712.04,12,4,2,2,422,8,Potential Loyal
14471,2010-04-27 17:12:00,2,400.95,591,1,2,2,122,5,Lost
14472,2011-08-28 11:01:00,9,2228.22,104,2,4,4,244,10,Cannot Lose
14473,2011-09-26 15:10:00,2,234.34000000000003,74,3,2,1,321,6,Potential Loyal
14474,2011-10-24 13:26:00,2,1278.08,46,3,2,3,323,8,Potential Loyal
14475,2011-09-29 10:46:00,4,1151.15,72,3,3,3,333,9,Loyal
14476,2011-03-27 15:39:00,1,215.7,257,2,1,1,211,4,Hibernating
14477,2011-11-20 11:11:00,7,1969.6,20,4,3,3,433,10,Champion
14478,2010-11-22 15:29:00,4,1276.66,382,2,3,3,233,8,Cannot Lose
14479,2011-03-31 09:07:00,4,1299.11,254,2,3,3,233,8,Cannot Lose
14480,2011-11-28 16:35:00,4,1299.52,11,4,3,3,433,10,Champion
14481,2011-06-28 10:38:00,5,2311.4900000000002,165,2,3,4,234,9,Cannot Lose
14482,2011-11-21 13:14:00,12,4357.91,18,4,4,4,444,12,Champion
14483,2011-03-03 10:26:00,2,257.1,282,2,2,1,221,5,Hibernating
14484,2011-10-20 14:11:00,4,1070.98,50,3,3,3,333,9,Loyal
14485,2011-11-01 12:25:00,1,165.75,39,3,1,1,311,5,Lost
14486,2010-07-16 09:42:00,2,175.5,512,1,2,1,121,4,Lost
14487,2011-11-13 12:17:00,7,1453.61,27,3,3,3,333,9,Loyal
14488,2011-10-03 09:30:00,1,1064.28,68,3,1,3,313,7,Lost
14489,2011-05-16 14:51:00,4,1574.93,207,2,3,3,233,8,Cannot Lose
14490,2010-10-29 15:04:00,2,1273.47,406,1,2,3,123,6,Lost
14491,2011-06-17 15:22:00,2,468.13,175,2,2,2,222,6,Hibernating
14492,2010-10-05 13:21:00,7,1921.91,430,1,3,3,133,7,Cannot Lose
14493,2011-12-02 16:14:00,10,5130.15,7,4,4,4,444,12,Champion
14494,2011-11-14 09:21:00,3,401.46,26,4,2,2,422,8,Potential Loyal
14495,2011-10-20 12:28:00,3,174.8,51,3,2,1,321,6,Potential Loyal
14496,2011-02-01 09:01:00,7,2668.23,312,2,3,4,234,9,Cannot Lose
14497,2011-02-03 17:01:00,2,697.0600000000001,309,2,2,2,222,6,Hibernating
14498,2011-10-28 12:09:00,10,3911.27,43,3,4,4,344,11,Loyal
14499,2011-11-13 13:01:00,7,2138.9700000000003,26,4,3,3,433,10,Champion
14500,2011-09-12 16:45:00,3,356.85,88,3,2,2,322,7,Potential Loyal
14501,2011-06-09 12:02:00,2,251.21,184,2,2,1,221,5,Hibernating
14502,2011-11-20 11:50:00,11,2470.67,20,4,4,4,444,12,Champion
14503,2011-12-06 13:30:00,6,3543.26,3,4,3,4,434,11,Champion
14504,2011-10-23 16:00:00,4,673.26,47,3,3,2,332,8,Loyal
14505,2011-11-22 15:45:00,19,12001.84,17,4,4,4,444,12,Champion
14506,2011-11-22 13:02:00,7,3290.67,17,4,3,4,434,11,Champion
14507,2011-11-16 12:21:00,11,3284.43,24,4,4,4,444,12,Champion
14508,2011-11-17 19:48:00,5,874.94,22,4,3,3,433,10,Champion
14509,2010-06-23 13:21:00,1,110.95,534,1,1,1,111,3,Lost
14510,2010-11-29 12:46:00,3,1007.28,376,2,2,3,223,7,Hibernating
14511,2011-11-28 17:05:00,5,1314.81,11,4,3,3,433,10,Champion
14512,2011-06-05 12:39:00,7,1223.47,188,2,3,3,233,8,Cannot Lose
14513,2011-08-31 11:25:00,6,788.01,101,2,3,2,232,7,At Risk
14514,2011-10-09 16:05:00,9,4598.9800000000005,61,3,4,4,344,11,Loyal
14515,2011-11-22 11:37:00,12,3749.2599999999998,18,4,4,4,444,12,Champion
14516,2010-07-11 14:07:00,1,163.92,516,1,1,1,111,3,Lost
14517,2011-11-06 14:20:00,2,330.45,33,3,2,1,321,6,Potential Loyal
14518,2011-10-06 14:43:00,1,174.37,64,3,1,1,311,5,Lost
14519,2010-01-25 11:18:00,2,206.09,684,1,2,1,121,4,Lost
14520,2011-12-08 09:46:00,2,270.6,2,4,2,1,421,7,Potential Loyal
14521,2010-08-05 16:35:00,1,199.45000000000002,491,1,1,1,111,3,Lost
14522,2011-11-15 13:24:00,8,1758.6200000000001,24,4,4,3,443,11,Champion
14523,2011-08-23 13:13:00,1,241.09,108,2,1,1,211,4,Hibernating
14524,2011-11-08 12:29:00,13,2933.71,32,3,4,4,344,11,Loyal
14525,2011-11-20 11:37:00,17,8240.64,20,4,4,4,444,12,Champion
14526,2010-11-15 13:32:00,1,262.4,389,1,1,1,111,3,Lost
14527,2011-12-07 12:19:00,122,27792.3,3,4,4,4,444,12,Champion
14528,2011-11-02 17:09:00,1,364.21999999999997,37,3,1,2,312,6,Lost
14529,2011-10-10 15:27:00,3,620.04,60,3,2,2,322,7,Potential Loyal
14530,2011-11-14 10:38:00,16,6197.4,26,4,4,4,444,12,Champion
14531,2010-08-17 10:16:00,1,376.34,480,1,1,2,112,4,Lost
14532,2011-04-17 13:05:00,11,3859.1800000000003,236,2,4,4,244,10,Cannot Lose
14533,2011-11-15 12:05:00,11,3466.37,25,4,4,4,444,12,Champion
14534,2011-12-07 12:19:00,26,6271.11,3,4,4,4,444,12,Champion
14535,2011-10-10 15:39:00,9,6030.7300000000005,60,3,4,4,344,11,Loyal
14536,2011-03-25 12:21:00,1,171.8,260,2,1,1,211,4,Hibernating
14537,2011-10-13 10:54:00,2,641.4,58,3,2,2,322,7,Potential Loyal
14538,2011-10-06 10:31:00,5,1370.8400000000001,65,3,3,3,333,9,Loyal
14539,2011-11-24 09:50:00,2,537.48,16,4,2,2,422,8,Potential Loyal
14540,2011-11-30 10:15:00,11,3795.34,10,4,4,4,444,12,Champion
14541,2011-10-12 10:08:00,14,2499.68,59,3,4,4,344,11,Loyal
14542,2011-06-07 08:19:00,1,103.25,186,2,1,1,211,4,Hibernating
14543,2011-11-11 12:45:00,39,14906.77,29,3,4,4,344,11,Loyal
14544,2011-11-15 15:06:00,3,2982.43,24,4,2,4,424,10,Potential Loyal
14545,2010-02-03 15:23:00,1,349.25,674,1,1,2,112,4,Lost
14546,2011-12-04 13:00:00,11,5197.9,5,4,4,4,444,12,Champion
14547,2011-12-06 11:06:00,8,4007.54,4,4,4,4,444,12,Champion
14548,2011-07-12 12:19:00,9,2627.49,151,2,4,4,244,10,Cannot Lose
14549,2011-02-01 13:47:00,4,916.5500000000001,311,2,3,3,233,8,Cannot Lose
14550,2011-11-29 12:12:00,4,1353.31,11,4,3,3,433,10,Champion
14551,2011-11-21 13:36:00,7,880.04,18,4,4,3,443,11,Champion
14552,2011-07-11 12:49:00,3,511.28000000000003,152,2,2,2,222,6,Hibernating
14553,2011-11-20 13:20:00,9,1841.54,19,4,4,3,443,11,Champion
14554,2011-11-29 16:44:00,4,2381.04,10,4,3,4,434,11,Champion
14555,2011-10-13 16:24:00,6,2315.63,57,3,3,4,334,10,Loyal
14556,2010-04-22 14:57:00,3,835.34,596,1,2,2,122,5,Lost
14557,2011-09-15 15:48:00,1,788.38,85,3,1,2,312,6,Lost
14558,2010-02-23 12:51:00,3,655.5,654,1,2,2,122,5,Lost
14559,2010-11-14 16:05:00,1,75.6,390,1,1,1,111,3,Lost
14560,2011-12-02 15:22:00,44,6114.03,7,4,4,4,444,12,Champion
14561,2011-09-25 12:39:00,3,1080.76,76,3,2,3,323,8,Potential Loyal
14562,2011-12-06 11:05:00,26,6729.400000000001,4,4,4,4,444,12,Champion
14563,2010-07-18 12:01:00,2,679.44,510,1,2,2,122,5,Lost
14565,2011-09-05 09:07:00,5,3859.2200000000003,96,3,3,4,334,10,Loyal
14567,2011-10-14 10:21:00,2,1530.3600000000001,57,3,2,3,323,8,Potential Loyal
14569,2011-12-08 14:58:00,4,598.98,1,4,3,2,432,9,Champion
14570,2011-03-04 10:58:00,3,613.75,281,2,2,2,222,6,Hibernating
14571,2010-10-10 15:06:00,1,161.65,425,1,1,1,111,3,Lost
14572,2011-12-06 14:40:00,11,5615.18,3,4,4,4,444,12,Champion
14573,2011-06-13 11:15:00,13,2621.42,180,2,4,4,244,10,Cannot Lose
14574,2009-12-07 12:42:00,1,143.70000000000002,733,1,1,1,111,3,Lost
14575,2010-08-08 14:51:00,1,460.71,488,1,1,2,112,4,Lost
14576,2010-12-02 17:51:00,1,70.80000000000001,372,2,1,1,211,4,Hibernating
14577,2011-11-27 12:47:00,7,1374.25,13,4,4,3,443,11,Champion
14578,2011-12-06 17:18:00,1,168.63,3,4,1,1,411,6,New Customer
14579,2010-10-03 14:36:00,1,105.56,432,1,1,1,111,3,Lost
14580,2010-07-09 15:20:00,1,14.850000000000001,518,1,1,1,111,3,Lost
14581,2011-11-23 12:39:00,2,433.8,17,4,2,2,422,8,Potential Loyal
14582,2011-10-30 11:56:00,1,114.11,41,3,1,1,311,5,Lost
14583,2011-12-04 12:32:00,8,1781.03,6,4,4,3,443,11,Champion
14584,2011-06-23 18:33:00,8,1747.91,169,2,4,3,243,9,Cannot Lose
14585,2011-10-20 14:33:00,5,1143.27,50,3,3,3,333,9,Loyal
14586,2011-03-08 10:04:00,1,237.36,277,2,1,1,211,4,Hibernating
14587,2011-11-21 11:34:00,9,1601.14,19,4,4,3,443,11,Champion
14588,2010-05-10 15:08:00,1,135.39,578,1,1,1,111,3,Lost
14589,2010-12-03 11:42:00,1,79.5,372,2,1,1,211,4,Hibernating
14590,2010-10-11 12:06:00,20,3006.62,425,1,4,4,144,9,Cannot Lose
14591,2011-11-24 13:57:00,4,1447.14,15,4,3,3,433,10,Champion
14592,2011-11-04 16:35:00,3,570.46,35,3,2,2,322,7,Potential Loyal
14593,2011-11-18 12:48:00,12,3712.0099999999998,22,4,4,4,444,12,Champion
14594,2011-12-02 13:28:00,2,634.83,7,4,2,2,422,8,Potential Loyal
14595,2011-11-20 12:12:00,8,2164.45,20,4,4,3,443,11,Champion
14596,2010-03-23 12:13:00,1,229.47,627,1,1,1,111,3,Lost
14597,2011-11-28 13:13:00,6,2201.54,11,4,3,3,433,10,Champion
14598,2011-10-26 13:19:00,2,384.04,44,3,2,2,322,7,Potential Loyal
14599,2010-11-14 14:49:00,2,474.54,390,1,2,2,122,5,Lost
14600,2011-02-07 09:48:00,2,865.1700000000001,306,2,2,3,223,7,Hibernating
14601,2011-11-29 09:48:00,1,213.96,11,4,1,1,411,6,New Customer
14602,2010-02-21 15:47:00,1,205.35999999999999,656,1,1,1,111,3,Lost
14603,2011-03-10 10:27:00,1,660.0,275,2,1,2,212,5,Hibernating
14604,2010-03-16 13:00:00,1,143.85999999999999,633,1,1,1,111,3,Lost
14605,2010-11-30 14:07:00,4,937.16,374,2,3,3,233,8,Cannot Lose
14606,2011-12-08 19:28:00,192,30861.06,1,4,4,4,444,12,Champion
14607,2011-11-24 10:35:00,22,24137.63,16,4,4,4,444,12,Champion
14608,2011-12-05 16:52:00,11,3352.94,4,4,4,4,444,12,Champion
14609,2011-09-28 12:54:00,10,1486.2,72,3,4,3,343,10,Loyal
14610,2010-11-09 10:58:00,2,24.35,396,1,2,1,121,4,Lost
14611,2010-09-22 09:19:00,2,604.3299999999999,444,1,2,2,122,5,Lost
14612,2010-10-20 16:01:00,1,877.7,415,1,1,3,113,5,Lost
14613,2010-01-28 13:02:00,1,76.32000000000001,680,1,1,1,111,3,Lost
14614,2010-11-18 13:04:00,1,295.13,386,1,1,1,111,3,Lost
14615,2010-11-10 13:36:00,5,951.76,394,1,3,3,133,7,Cannot Lose
14616,2011-04-11 09:54:00,5,527.78,243,2,3,2,232,7,At Risk
14617,2010-11-02 11:41:00,2,190.47000000000003,403,1,2,1,121,4,Lost
14618,2011-11-30 13:45:00,7,1342.32,9,4,4,3,443,11,Champion
14619,2011-04-08 07:37:00,2,1291.24,246,2,2,3,223,7,Hibernating
14620,2011-05-18 11:58:00,2,412.78000000000003,206,2,2,2,222,6,Hibernating
14621,2011-12-08 16:22:00,9,3000.57,1,4,4,4,444,12,Champion
14622,2011-06-08 12:42:00,1,320.58000000000004,185,2,1,1,211,4,Hibernating
14623,2011-11-07 13:56:00,10,2059.58,32,3,4,3,343,10,Loyal
14624,2011-10-13 13:44:00,6,814.07,57,3,3,2,332,8,Loyal
14625,2011-05-27 15:32:00,11,4497.88,196,2,4,4,244,10,Cannot Lose
14626,2011-11-16 10:37:00,11,5410.92,24,4,4,4,444,12,Champion
14627,2010-11-25 16:32:00,1,462.75,379,2,1,2,212,5,Hibernating
14628,2011-09-09 14:58:00,5,1998.0,91,3,3,3,333,9,Loyal
14629,2011-12-05 16:55:00,2,959.01,4,4,2,3,423,9,Potential Loyal
14630,2010-08-12 16:38:00,1,338.65,484,1,1,2,112,4,Lost
14631,2011-10-20 11:17:00,6,2025.69,51,3,3,3,333,9,Loyal
14632,2011-03-22 08:49:00,1,114.56,263,2,1,1,211,4,Hibernating
14633,2011-03-18 17:07:00,1,344.90000000000003,266,2,1,2,212,5,Hibernating
14634,2010-09-28 10:40:00,4,2124.46,438,1,3,3,133,7,Cannot Lose
14635,2010-09-12 10:47:00,1,215.22,454,1,1,1,111,3,Lost
14636,2011-11-03 16:12:00,2,609.85,36,3,2,2,322,7,Potential Loyal
14637,2010-01-31 15:52:00,1,106.67999999999999,677,1,1,1,111,3,Lost
14638,2011-10-20 10:10:00,1,443.6,51,3,1,2,312,6,Lost
14639,2011-10-18 15:06:00,9,4978.96,52,3,4,4,344,11,Loyal
14640,2011-11-15 13:07:00,10,3667.06,24,4,4,4,444,12,Champion
14641,2011-11-18 10:42:00,1,110.46,22,4,1,1,411,6,New Customer
14642,2011-10-12 11:08:00,1,96.12,59,3,1,1,311,5,Lost
14643,2011-06-22 14:41:00,5,1679.89,170,2,3,3,233,8,Cannot Lose
14644,2011-10-03 08:30:00,7,2247.72,68,3,4,4,344,11,Loyal
14645,2011-07-06 09:15:00,3,876.89,157,2,2,3,223,7,Hibernating
14647,2011-05-22 13:40:00,2,519.97,201,2,2,2,222,6,Hibernating
14648,2010-10-19 13:12:00,15,4546.86,416,1,4,4,144,9,Cannot Lose
14649,2011-12-05 12:30:00,9,3775.31,5,4,4,4,444,12,Champion
14650,2010-04-29 20:27:00,1,62.5,589,1,1,1,111,3,Lost
14651,2011-10-03 15:52:00,9,2034.1200000000001,67,3,4,3,343,10,Loyal
14652,2011-09-23 14:21:00,1,114.18,77,3,1,1,311,5,Lost
14653,2011-12-08 13:45:00,12,3614.54,1,4,4,4,444,12,Champion
14654,2009-12-01 12:57:00,1,246.86,738,1,1,1,111,3,Lost
14655,2011-12-01 16:28:00,7,3878.51,8,4,4,4,444,12,Champion
14656,2011-06-23 13:51:00,5,814.65,169,2,3,2,232,7,At Risk
14657,2011-11-22 12:47:00,6,1460.8700000000001,18,4,3,3,433,10,Champion
14658,2011-12-04 15:35:00,2,247.15,5,4,2,1,421,7,Potential Loyal
14659,2011-12-01 12:17:00,9,2529.93,9,4,4,4,444,12,Champion
14660,2011-09-14 11:34:00,2,285.74,87,3,2,1,321,6,Potential Loyal
14661,2011-11-13 11:51:00,1,107.95,27,3,1,1,311,5,Lost
14662,2011-11-11 12:13:00,7,1416.33,29,3,4,3,343,10,Loyal
14663,2010-10-05 13:21:00,2,490.6,430,1,2,2,122,5,Lost
14664,2011-11-20 10:59:00,2,637.89,20,4,2,2,422,8,Potential Loyal
14665,2011-10-10 09:14:00,7,2749.65,61,3,4,4,344,11,Loyal
14666,2011-11-15 12:57:00,1,195.25,24,4,1,1,411,6,New Customer
14667,2011-11-29 11:30:00,54,21927.14,11,4,4,4,444,12,Champion
14668,2010-09-20 15:03:00,1,111.63,445,1,1,1,111,3,Lost
14669,2011-04-12 11:43:00,7,3243.93,242,2,4,4,244,10,Cannot Lose
14670,2011-03-04 14:13:00,3,602.0,280,2,2,2,222,6,Hibernating
14671,2010-06-08 13:39:00,2,1127.45,549,1,2,3,123,6,Lost
14672,2011-04-19 10:19:00,4,1113.14,235,2,3,3,233,8,Cannot Lose
14673,2011-12-06 14:31:00,7,3410.81,3,4,4,4,444,12,Champion
14674,2010-07-18 14:25:00,1,173.66,509,1,1,1,111,3,Lost
14675,2011-11-23 12:58:00,2,1066.9,16,4,2,3,423,9,Potential Loyal
14676,2011-11-08 13:29:00,12,8356.79,31,3,4,4,344,11,Loyal
14677,2010-04-26 09:48:00,1,184.91,593,1,1,1,111,3,Lost
14678,2010-05-09 14:32:00,1,403.39,579,1,1,2,112,4,Lost
14679,2010-11-23 11:51:00,3,1289.44,382,2,2,3,223,7,Hibernating
14680,2011-11-14 16:59:00,58,57412.77,25,4,4,4,444,12,Champion
14681,2011-09-29 15:52:00,6,875.1500000000001,71,3,3,3,333,9,Loyal
14682,2011-06-05 12:12:00,6,1514.81,188,2,3,3,233,8,Cannot Lose
14683,2010-04-30 17:18:00,1,146.56,588,1,1,1,111,3,Lost
14684,2011-11-14 11:33:00,6,1468.55,26,4,3,3,433,10,Champion
14685,2010-05-12 13:08:00,8,4619.79,576,1,4,4,144,9,Cannot Lose
14686,2010-10-21 18:31:00,5,885.83,414,1,3,3,133,7,Cannot Lose
14687,2011-08-25 11:59:00,3,1402.06,107,2,2,3,223,7,Hibernating
14688,2011-12-02 12:26:00,28,7713.57,8,4,4,4,444,12,Champion
14689,2011-05-15 11:22:00,1,112.8,209,2,1,1,211,4,Hibernating
14690,2011-10-26 15:39:00,4,794.33,44,3,3,2,332,8,Loyal
14691,2011-11-09 12:30:00,5,2114.33,31,3,3,3,333,9,Loyal
14692,2011-07-25 15:08:00,12,1745.09,137,2,4,3,243,9,Cannot Lose
14693,2011-03-20 12:50:00,7,1165.36,264,2,4,3,243,9,Cannot Lose
14694,2010-04-01 19:46:00,1,244.31,617,1,1,1,111,3,Lost
14695,2010-07-08 14:18:00,3,1620.07,519,1,2,3,123,6,Lost
14696,2011-12-05 13:43:00,8,2767.9,4,4,4,4,444,12,Champion
14697,2011-05-05 15:39:00,2,188.60999999999999,218,2,2,1,221,5,Hibernating
14698,2011-12-08 12:26:00,5,1250.76,2,4,3,3,433,10,Champion
14699,2011-05-09 14:54:00,4,702.6,214,2,3,2,232,7,At Risk
14700,2011-11-07 14:40:00,5,3116.26,32,3,3,4,334,10,Loyal
14701,2011-11-29 12:38:00,15,4562.09,11,4,4,4,444,12,Champion
14702,2011-12-08 19:29:00,29,6754.22,1,4,4,4,444,12,Champion
14703,2011-11-25 09:23:00,1,318.17,15,4,1,1,411,6,New Customer
14704,2011-11-28 12:51:00,11,1813.57,11,4,4,3,443,11,Champion
14705,2011-05-25 12:39:00,1,179.0,199,2,1,1,211,4,Hibernating
